0	2.9999999999464
1.38597412697029e-16	2.99998654632845
5.54389650788115e-16	2.99994629245214
2.77194825394057e-16	2.99987923765104
0	2.99978538081492
1.38597412697029e-15	2.9996647203897
5.54389650788115e-16	2.99951725437725
1.10877930157623e-15	2.99934298033522
1.24737671427326e-15	2.99914189537684
5.54389650788115e-16	2.99891399617059
1.52457153966732e-15	2.99865927893989
1.38597412697029e-15	2.99837773946281
5.54389650788115e-16	2.99806937307159
0	2.9977341746522
1.66316895236434e-15	2.99737213864391
4.15792238091086e-16	2.99698325903872
1.9403637777584e-15	2.99656752938076
1.9403637777584e-15	2.99612494276573
1.9403637777584e-15	2.9956554918402
1.80176636506137e-15	2.99515916880093
2.21755860315246e-15	2.99463596539411
2.49475342854652e-15	2.99408587291456
2.21755860315246e-15	2.99350888220493
1.38597412697029e-15	2.99290498365476
3.32633790472869e-15	2.99227416719964
8.31584476182172e-16	2.99161642232017
1.9403637777584e-15	2.99093173804098
6.92987063485143e-16	2.99022010292965
2.21755860315246e-15	2.98948150509565
1.66316895236434e-15	2.98871593218914
2.49475342854652e-15	2.98792337139983
4.29651979360789e-15	2.98710380945565
2.77194825394057e-15	2.9862572326216
3.32633790472869e-15	2.98538362669826
4.01932496821383e-15	2.98448297702055
3.32633790472869e-15	2.98355526845619
4.98950685709303e-15	2.98260048540429
5.54389650788115e-15	2.98161861179381
3.8807275555168e-15	2.98060963108199
5.95968874597223e-15	2.97957352625269
6.65267580945737e-15	2.9785102798148
6.37548098406332e-15	2.97741987380044
7.20706546024549e-15	2.97630228976322
6.65267580945737e-15	2.97515750877644
6.65267580945737e-15	2.97398551143118
6.92987063485143e-15	2.97278627783441
6.09828615866926e-15	2.97155978760698
6.23688357136629e-15	2.97030601988163
6.51407839676035e-15	2.9690249533009
6.37548098406332e-15	2.96771656601496
6.51407839676035e-15	2.96638083567945
6.37548098406332e-15	2.96501773945328
6.65267580945737e-15	2.96362725399624
8.03864993642766e-15	2.96220935546672
8.31584476182172e-15	2.9607640195193
6.92987063485143e-15	2.95929122130223
4.98950685709303e-15	2.95779093545496
4.57371461900195e-15	2.95626313610551
6.37548098406332e-15	2.9547077968679
7.20706546024549e-15	2.95312489083939
8.45444217451875e-15	2.95151439059773
7.7614551110336e-15	2.94987626819837
7.20706546024549e-15	2.94821049517153
7.34566287294252e-15	2.94651704251931
6.37548098406332e-15	2.94479588071265
4.850909444396e-15	2.94304697968825
4.01932496821383e-15	2.94127030884547
4.98950685709303e-15	2.93946583704308
3.8807275555168e-15	2.93763353259605
3.46493531742572e-15	2.93577336327218
2.77194825394057e-15	2.93388529628869
3.04914307933463e-15	2.93196929830876
2.77194825394057e-15	2.930025335438
3.46493531742572e-15	2.92805337322081
4.01932496821383e-15	2.92605337663674
4.57371461900195e-15	2.92402531009668
5.8210913332752e-15	2.92196913743906
4.98950685709303e-15	2.91988482192592
5.26670168248709e-15	2.91777232623896
7.06846804754846e-15	2.91563161247548
6.65267580945737e-15	2.91346264214419
6.23688357136629e-15	2.91126537616104
5.54389650788115e-15	2.90903977484493
5.26670168248709e-15	2.90678579791327
4.850909444396e-15	2.9045034044776
4.29651979360789e-15	2.90219255303895
3.74213014281977e-15	2.89985320148331
5.26670168248709e-15	2.89748530707681
6.23688357136629e-15	2.89508882646099
6.37548098406332e-15	2.89266371564784
6.37548098406332e-15	2.89020993001485
5.8210913332752e-15	2.88772742429992
5.95968874597223e-15	2.88521615259618
3.8807275555168e-15	2.88267606834671
9.70181888879201e-16	2.88010712433916
2.35615601584949e-15	2.87750927270032
2.07896119045543e-15	2.87488246489052
3.60353273012275e-15	2.87222665169797
4.57371461900195e-15	2.86954178323298
3.60353273012275e-15	2.86682780892207
3.04914307933463e-15	2.86408467750198
5.8210913332752e-15	2.86131233701359
4.71231203169897e-15	2.85851073479573
6.23688357136629e-15	2.85567981747875
3.8807275555168e-15	2.85281953097823
2.07896119045543e-15	2.84992982048831
8.31584476182172e-16	2.84701063047504
3.18774049203166e-15	2.84406190466962
4.01932496821383e-15	2.84108358606145
3.04914307933463e-15	2.83807561689107
5.54389650788115e-16	2.83503793864301
1.38597412697029e-15	2.83197049203846
6.92987063485143e-16	2.82887321702782
1.38597412697029e-15	2.82574605278317
0	2.82258893769051
1.66316895236434e-15	2.81940180934192
1.38597412697029e-15	2.81618460452756
2.77194825394057e-15	2.81293725922753
4.71231203169897e-15	2.80965970860354
6.37548098406332e-15	2.80635188699052
5.8210913332752e-15	2.80301372788796
4.57371461900195e-15	2.79964516395119
6.92987063485143e-15	2.79624612698241
6.92987063485143e-15	2.79281654792168
4.29651979360789e-15	2.78935635683761
4.01932496821383e-15	2.7858654829179
5.68249392057817e-15	2.78234385445982
7.48426028563955e-15	2.77879139886037
9.42462406339795e-15	2.77520804260639
9.70181888879201e-15	2.77159371126431
1.02562085395801e-14	2.7679483294699
1.10877930157623e-14	2.76427182091772
1.09491956030653e-14	2.76056410835038
1.30281567935207e-14	2.75682511354761
1.17807800792474e-14	2.75305475731516
1.13649878411563e-14	2.74925295947342
9.00883182530686e-15	2.74541963884588
1.09491956030653e-14	2.74155471324736
9.97901371418606e-15	2.737658099472
9.14742923800389e-15	2.73372971328105
8.73163699991281e-15	2.72976946939036
1.02562085395801e-14	2.72577728145774
1.09491956030653e-14	2.72175306206999
1.16421826665504e-14	2.71769672272971
1.05334033649742e-14	2.71360817384185
1.08105981903682e-14	2.70948732469998
9.00883182530686e-15	2.70533408347237
8.73163699991281e-15	2.70114835718768
9.70181888879201e-15	2.69693005172048
7.7614551110336e-15	2.69267907177643
7.48426028563955e-15	2.68839532087718
8.17724734912469e-15	2.68407870134496
6.92987063485143e-15	2.67972911428689
8.73163699991281e-15	2.67534645957895
8.73163699991281e-15	2.67093063584967
8.87023441260983e-15	2.66648154046346
6.37548098406332e-15	2.6619990695036
8.17724734912469e-15	2.6574831177549
8.87023441260983e-15	2.65293357868606
1.01176111268831e-14	2.64835034443157
1.08105981903682e-14	2.64373330577332
1.15035852538534e-14	2.63908235212182
1.19193774919445e-14	2.634397371497
1.49685205712791e-14	2.62967825050867
1.4691325745885e-14	2.62492487433652
1.62158972855524e-14	2.62013712670976
1.4414130920491e-14	2.61531488988627
1.51071179839761e-14	2.61045804463138
1.63544946982494e-14	2.60556647019617
1.63544946982494e-14	2.60064004429533
1.53843128093702e-14	2.59567864308451
1.62158972855524e-14	2.59068214113723
1.63544946982494e-14	2.58565041142131
1.48299231585821e-14	2.58058332527476
1.33053516189147e-14	2.5754807523811
1.16421826665504e-14	2.57034256074431
1.27509619681266e-14	2.56516861666306
1.21965723173385e-14	2.55995878470448
1.19193774919445e-14	2.55471292767729
8.45444217451875e-15	2.54943090660444
8.03864993642766e-15	2.544112580695
5.12810426979006e-15	2.53875780731559
4.57371461900195e-15	2.53336644196098
5.26670168248709e-15	2.52793833822425
6.7912732221544e-15	2.52247334776609
6.37548098406332e-15	2.51697132028349
5.54389650788115e-15	2.51143210347774
4.43511720630492e-15	2.50585554302163
4.01932496821383e-15	2.50024148252593
5.8210913332752e-15	2.49458976350512
4.98950685709303e-15	2.48890022534232
5.8210913332752e-15	2.48317270525332
5.26670168248709e-15	2.47740703824991
3.74213014281977e-15	2.47160305710219
5.54389650788115e-15	2.46576059230012
6.09828615866926e-15	2.45987947201409
6.37548098406332e-15	2.45395952205453
7.20706546024549e-15	2.44800056583063
7.20706546024549e-15	2.44200242430792
7.20706546024549e-15	2.435964915965
7.7614551110336e-15	2.42988785674904
8.31584476182172e-15	2.42377106003034
1.02562085395801e-14	2.41761433655561
1.16421826665504e-14	2.41141749440023
9.14742923800389e-15	2.40518033891925
9.97901371418606e-15	2.39890267269711
9.42462406339795e-15	2.39258429549624
1.16421826665504e-14	2.3862250042042
9.70181888879201e-15	2.37982459277953
1.01176111268831e-14	2.3733828521962
8.59303958721578e-15	2.36689957038671
6.65267580945737e-15	2.36037453218351
6.09828615866926e-15	2.35380751925909
7.7614551110336e-15	2.34719831006442
1.05334033649742e-14	2.34054667976569
1.19193774919445e-14	2.3338524001795
1.03948059522771e-14	2.3271152397062
9.70181888879201e-15	2.32033496326148
8.17724734912469e-15	2.31351133220611
7.7614551110336e-15	2.30664410427375
1.13649878411563e-14	2.29973303349678
1.21965723173385e-14	2.29277787013008
1.49685205712791e-14	2.28577836057268
1.21965723173385e-14	2.27873424728729
1.09491956030653e-14	2.27164526871737
1.13649878411563e-14	2.26451115920213
9.97901371418606e-15	2.25733164888886
9.70181888879201e-15	2.25010646364287
1.27509619681266e-14	2.24283532495477
1.05334033649742e-14	2.23551794984513
1.20579749046415e-14	2.22815405076621
1.33053516189147e-14	2.22074333550091
1.21965723173385e-14	2.2132855070587
1.27509619681266e-14	2.20578026356839
1.19193774919445e-14	2.19822729816769
9.00883182530686e-15	2.19062629888945
1.08105981903682e-14	2.18297694854436
8.17724734912469e-15	2.17527892460016
8.73163699991281e-15	2.16753189905695
8.03864993642766e-15	2.15973553831872
7.20706546024549e-15	2.15188950306087
8.31584476182172e-15	2.14399344809338
9.56322147609498e-15	2.1360470222198
8.87023441260983e-15	2.12804986809157
8.31584476182172e-15	2.12000162205772
6.09828615866926e-15	2.11190191400958
4.98950685709303e-15	2.10375036722048
5.54389650788115e-15	2.09554659818007
6.51407839676035e-15	2.08729021642313
6.09828615866926e-15	2.07898082435267
4.850909444396e-15	2.07061801705691
3.32633790472869e-15	2.06220138212017
5.40529909518412e-15	2.05373049942709
4.43511720630492e-15	2.04520494096021
6.23688357136629e-15	2.03662427059027
5.12810426979006e-15	2.02798804385935
5.54389650788115e-15	2.01929580775608
7.34566287294252e-15	2.01054710048287
5.26670168248709e-15	2.00174145121476
8.87023441260983e-15	1.9928783798494
